Regret,Relative Regret,Accuracy,Optimal
0.0,0.0,1.0,True
1.2,0.0681818167040171,0.9652777777777778,False
0.8,0.02531645539058667,0.9652777777777778,False
2.0,0.04728132472985314,0.8541666666666666,False
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
1.7,0.07456140600376483,0.8680555555555556,False
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.4,0.013157894901951928,0.9305555555555556,False
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
6.5,0.3869047794752929,0.9583333333333334,False
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
0.4,0.02083333250549108,0.9583333333333334,False
0.0,0.0,0.8819444444444444,True
0.4,0.020408162868107333,0.9722222222222222,False
-0.0,-0.0,0.9375,True
0.8,0.017857143161248194,0.9375,False
0.4,0.010989010528354414,0.8472222222222222,False
0.0,0.0,0.9027777777777778,True
0.0,0.0,0.9305555555555556,True
-0.0,-0.0,0.9861111111111112,True
2.0,0.13513513339358235,0.9305555555555556,False
0.0,0.0,0.9236111111111112,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9861111111111112,True
0.4,0.02380952489078726,0.9166666666666666,False
0.4,0.029411763880904596,0.9305555555555556,False
0.5,0.011441647397499217,0.9097222222222222,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
1.6,0.10526315921561542,0.8888888888888888,False
0.0,0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
1.6,0.07339449798144762,0.875,False
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,0.9444444444444444,True
5.2,0.18309859400868206,0.8333333333333334,False
0.0,0.0,1.0,True
0.5,0.008787345985792163,0.8680555555555556,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,0.9722222222222222,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.4,0.021276596608125267,0.9722222222222222,False
0.0,0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9444444444444444,True
-0.0,-0.0,0.9583333333333334,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9513888888888888,True
1.2,0.08333333554091282,0.9236111111111112,False
0.4,0.018779343395657372,0.9861111111111112,False
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,1.0,True
2.4,0.15789473882342311,0.8125,False
-0.0,-0.0,1.0,True
0.4,0.021621621621621623,0.9097222222222222,False
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,0.9305555555555556,True
0.0,0.0,1.0,True
-0.0,-0.0,0.8611111111111112,True
-0.0,-0.0,1.0,True
1.3,0.019817073631683762,0.9027777777777778,False
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9722222222222222,True
0.8,0.060606061481794614,0.9722222222222222,False
0.4,0.021739130885479366,0.9305555555555556,False
-0.0,-0.0,0.9236111111111112,True
0.0,0.0,0.9583333333333334,True
0.0,0.0,1.0,True
0.4,0.030303030740897307,0.9513888888888888,False
0.8,0.05714285714285715,0.8472222222222222,False
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,0.9861111111111112,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,0.9861111111111112,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9722222222222222,True
-0.0,-0.0,0.9652777777777778,True
-0.0,-0.0,0.8680555555555556,True
0.0,0.0,0.9444444444444444,True
-0.0,-0.0,1.0,True
0.4,0.00980392175195585,0.8333333333333334,False
0.0,0.0,1.0,True
