Regret,Relative Regret,Accuracy,Optimal
11.2,0.37086091778329716,0.9375,False
2.0,0.04716980962322129,0.9861111111111112,False
0.0,0.0,0.9722222222222222,True
-0.0,-0.0,0.9861111111111112,True
8.1,0.33609957974224836,0.8958333333333334,False
12.8,0.22535211570299332,0.875,False
0.0,0.0,0.9305555555555556,True
13.4,0.3366834235394238,0.8125,False
10.6,0.42914978431517,0.9513888888888888,False
7.7,0.4935897315199013,0.9444444444444444,False
10.0,0.5555555555555556,0.9722222222222222,False
9.7,0.7132352741119363,0.9097222222222222,False
5.3,0.24766355581664246,0.9930555555555556,False
5.3,0.348684214901726,0.8888888888888888,False
15.9,0.36551724137931035,0.8263888888888888,False
-0.0,-0.0,0.9722222222222222,True
8.0,0.5714285714285714,0.9236111111111112,False
2.8,0.16568047711254946,0.8958333333333334,False
14.9,0.49337747097956497,0.8611111111111112,False
2.4,0.17142857142857143,0.9722222222222222,False
12.1,0.6269430299647447,0.8194444444444444,False
2.4,0.058252426105750627,0.9027777777777778,False
3.2,0.10810810671486588,0.9583333333333334,False
19.6,1.1136363394989461,0.8958333333333334,False
2.8,0.13461538955304767,0.8333333333333334,False
3.2,0.05871559633027523,0.9027777777777778,False
3.3,0.08684210526315789,0.9027777777777778,False
10.1,0.7013889074693496,0.9652777777777778,False
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9722222222222222,True
7.3,0.2324840792575044,0.9305555555555556,False
1.2,0.0515021476091425,0.9930555555555556,False
1.2,0.022684309364583946,0.9097222222222222,False
1.2,0.027586206896551724,0.8819444444444444,False
18.8,0.3219177998080894,0.875,False
5.2,0.30952382358023434,0.9305555555555556,False
6.9,0.2961373487525694,0.875,False
3.2,0.11347517423494018,0.8958333333333334,False
14.8,0.21264368282282342,0.9097222222222222,False
0.0,0.0,0.9722222222222222,True
1.6,0.09090908893868947,0.8680555555555556,False
15.9,0.44537814174239343,0.875,False
4.4,0.15384615179413813,0.9305555555555556,False
1.6,0.12499999813735488,0.9861111111111112,False
2.4,0.08759124209537981,0.9861111111111112,False
1.6,0.05063291078117334,0.9722222222222222,False
1.2,0.02941176525586755,0.8958333333333334,False
18.0,1.125,0.8541666666666666,False
2.4,0.12972972972972974,0.9305555555555556,False
13.0,0.3080568664685133,0.9236111111111112,False
19.5,0.5855855990019927,0.875,False
10.8,0.8181818300042273,0.8402777777777778,False
11.8,0.9218749862629922,0.8819444444444444,False
2.0,0.09389671697828685,0.9722222222222222,False
18.4,0.5822784739834933,0.9027777777777778,False
9.8,0.5444444444444445,0.9375,False
1.6,0.04610950907265811,0.9097222222222222,False
10.6,0.4156862745098039,0.8958333333333334,False
7.3,0.21987951301943506,0.9513888888888888,False
9.0,0.5202312368153141,0.9097222222222222,False
0.0,0.0,0.9861111111111112,True
4.5,0.08571428571428572,0.9583333333333334,False
19.6,0.5198938886830886,0.9166666666666666,False
5.2,0.08681135004234378,0.8263888888888888,False
8.4,0.23013698630136986,0.9375,False
2.4,0.10480349519560526,0.9722222222222222,False
-0.0,-0.0,0.9166666666666666,True
2.4,0.06217616826096641,0.9513888888888888,False
5.6,0.12068965120349584,0.8402777777777778,False
6.1,0.14489311689048337,0.9652777777777778,False
11.6,0.3372092873680076,0.8819444444444444,False
1.6,0.09523809956314903,0.9722222222222222,False
17.1,1.2214285714285715,0.8333333333333334,False
8.2,0.5256410127874273,0.8611111111111112,False
2.0,0.06896551724137931,0.9375,False
0.0,0.0,0.8541666666666666,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
3.6,0.2045454501120513,0.9375,False
11.4,0.36075948931586,0.9513888888888888,False
2.0,0.04728132472985314,0.8541666666666666,False
12.4,0.5585585393627772,0.8680555555555556,False
14.5,1.0661764406827916,0.9166666666666666,False
3.2,0.09329446271656054,0.9583333333333334,False
14.5,0.2876984039882356,0.7777777777777778,False
11.7,0.5131579119082639,0.8402777777777778,False
1.2,0.059701491404263105,0.9791666666666666,False
2.4,0.18181818444538383,0.9861111111111112,False
11.4,0.37500000470562994,0.9027777777777778,False
1.6,0.06374501895152211,0.9861111111111112,False
2.4,0.062499997516473234,0.8680555555555556,False
4.1,0.14539006698851709,0.9375,False
2.4,0.11009174697217143,0.9652777777777778,False
17.5,1.2152778099716455,0.9027777777777778,False
19.7,1.1726191008712723,0.8472222222222222,False
3.7,0.0978835998592397,0.9791666666666666,False
13.8,0.4480519591505363,0.8263888888888888,False
3.6,0.28124999580904847,0.8888888888888888,False
4.0,0.20833332505491078,0.7847222222222222,False
6.1,0.2155477089911608,0.8472222222222222,False
16.6,0.8469387590264543,0.7638888888888888,False
3.2,0.15533980294866834,0.8819444444444444,False
0.0,0.0,1.0,True
6.1,0.16758241055740478,0.8888888888888888,False
15.9,0.7429906674499275,0.9652777777777778,False
0.4,0.01568627450980392,0.9166666666666666,False
0.8,0.03603603479759853,0.9791666666666666,False
4.8,0.3243243201445976,0.9027777777777778,False
1.2,0.075,0.9305555555555556,False
7.3,0.5530303110213758,0.8611111111111112,False
6.0,0.5,0.8611111111111112,False
8.1,0.3857142857142857,0.8402777777777778,False
6.5,0.3439153508567881,0.8680555555555556,False
7.6,0.2261904864624789,0.9236111111111112,False
2.8,0.1666666742355108,0.9166666666666666,False
2.4,0.17647058328542756,0.9583333333333334,False
8.2,0.18764301731898714,0.8958333333333334,False
1.2,0.039215685785634086,0.9652777777777778,False
1.2,0.0542986415966838,0.9791666666666666,False
12.6,0.3610315028398179,0.9444444444444444,False
15.1,0.9934210650973705,0.9444444444444444,False
11.3,0.6010638541795388,0.9583333333333334,False
1.2,0.02112676084715562,0.9236111111111112,False
18.3,0.3630952271023939,0.7916666666666666,False
4.0,0.18348624495361907,0.8333333333333334,False
20.8,1.4444444827091558,0.9375,False
2.4,0.028985506178058635,0.9305555555555556,False
12.1,0.42605634375097173,0.8611111111111112,False
2.4,0.0588235305117351,0.9166666666666666,False
2.8,0.04920913752043611,0.9583333333333334,False
1.6,0.045197738164794485,0.9375,False
1.2,0.0810810800361494,0.9583333333333334,False
8.0,0.14035087719298245,0.9722222222222222,False
16.4,0.4939758922628404,0.9305555555555556,False
2.0,0.15151515370448654,0.9375,False
9.2,0.6216216136104787,0.9166666666666666,False
6.1,0.20065789725476688,0.9236111111111112,False
2.4,0.03592814207119778,0.8541666666666666,False
11.0,0.2849741045294294,0.9166666666666666,False
9.3,0.49468087113891246,0.9097222222222222,False
19.5,0.6632653147284231,0.9305555555555556,False
3.2,0.0927536231884058,0.9444444444444444,False
1.3,0.05284552763581427,0.9166666666666666,False
0.8,0.0512820500280417,0.9722222222222222,False
-0.0,-0.0,1.0,True
2.4,0.05454545454545454,0.9027777777777778,False
0.8,0.02067183421779437,0.9444444444444444,False
3.2,0.1658031153625771,0.8888888888888888,False
3.6,0.25000000662273847,0.9027777777777778,False
2.8,0.13145540376960158,0.8958333333333334,False
0.8,0.019417475368583542,0.9722222222222222,False
4.5,0.09933775001741034,0.9027777777777778,False
3.6,0.23684210823513469,0.8680555555555556,False
1.6,0.061068700511766376,0.9791666666666666,False
13.5,0.7297297297297297,0.9027777777777778,False
0.8,0.02,0.9513888888888888,False
4.4,0.1160949821333276,0.9305555555555556,False
10.8,0.46551722607062684,0.8680555555555556,False
2.9,0.09731543873308011,0.9583333333333334,False
0.0,0.0,0.9722222222222222,True
-0.0,-0.0,0.9305555555555556,True
9.3,0.628378370280158,0.8402777777777778,False
1.3,0.019817073631683762,0.875,False
2.8,0.19444444959546325,0.875,False
3.2,0.08533333333333334,0.9583333333333334,False
11.3,0.856060618430349,0.9236111111111112,False
1.2,0.0652173926564381,0.9375,False
3.6,0.11764705735690227,0.8958333333333334,False
7.6,0.29457365212177755,0.7916666666666666,False
4.8,0.16901408677724497,0.9583333333333334,False
2.0,0.15151515370448654,0.875,False
7.7,0.55,0.9027777777777778,False
7.7,0.260135131782646,0.9027777777777778,False
11.0,0.3013698630136986,0.9166666666666666,False
8.0,0.2325581292193156,0.9166666666666666,False
12.8,0.5423728725890326,0.8472222222222222,False
4.8,0.387096786102073,0.8472222222222222,False
1.6,0.04790418942826371,0.9722222222222222,False
0.0,0.0,0.9583333333333334,True
5.2,0.35135134682331415,0.8055555555555556,False
2.0,0.040983607198114974,0.9027777777777778,False
15.7,0.8722222222222222,0.8680555555555556,False
12.2,1.0517241033447493,0.8888888888888888,False
21.6,0.8605577558455486,0.8819444444444444,False
4.8,0.2608695706257524,0.9166666666666666,False
14.8,0.9999999871125095,0.9236111111111112,False
0.8,0.0196078435039117,0.8333333333333334,False
6.9,0.2664092703330916,0.8611111111111112,False
0.8,0.013559322033898306,0.9166666666666666,False
11.4,0.3304347826086957,0.9444444444444444,False
5.7,0.1515957508328925,0.9097222222222222,False
8.1,0.5625000149011615,0.9583333333333334,False
6.8,0.30630629577958746,0.8611111111111112,False
5.6,0.1359223275800848,0.9444444444444444,False
2.4,0.15789473882342311,0.8680555555555556,False
7.3,0.13493530879657933,0.8888888888888888,False
20.8,0.4814814729782127,0.875,False
10.1,0.20159681252719208,0.9097222222222222,False
10.9,0.360927143199816,0.8819444444444444,False
0.8,0.01766004444753962,0.8194444444444444,False
18.0,1.0227272505602565,0.9236111111111112,False
3.2,0.2051282001121668,0.9166666666666666,False
8.5,0.3899082705264405,0.9444444444444444,False
7.6,0.40425533555438004,0.9513888888888888,False
4.8,0.12664907141817555,0.8888888888888888,False
25.1,0.9061371591578417,0.7777777777777778,False
-0.0,-0.0,0.9861111111111112,True
4.0,0.2222222222222222,0.9097222222222222,False
2.4,0.07058823529411765,0.9097222222222222,False
5.7,0.20141343299174044,0.8333333333333334,False
6.1,0.42361112233297354,0.9444444444444444,False
0.8,0.01851851819146972,0.9722222222222222,False
6.8,0.19999999999999998,0.8541666666666666,False
1.2,0.058536585365853655,0.9652777777777778,False
11.4,0.4789916119933445,0.9166666666666666,False
-0.0,-0.0,0.9027777777777778,True
0.0,0.0,0.9166666666666666,True
13.0,0.5652173913043478,0.9513888888888888,False
6.1,0.25630252922450886,0.9166666666666666,False
0.0,0.0,0.9861111111111112,True
2.4,0.07692307504206254,0.9166666666666666,False
1.6,0.04790418942826371,0.9236111111111112,False
-0.0,-0.0,1.0,True
15.9,0.50316455088791,0.9652777777777778,False
10.9,0.38111887603547856,0.8819444444444444,False
2.0,0.03780718227430658,0.9652777777777778,False
8.8,0.2634730418554504,0.9166666666666666,False
10.4,0.27659575590562846,0.9722222222222222,False
10.4,0.333333325182271,0.875,False
11.3,0.9416666666666668,0.9027777777777778,False
5.3,0.2548077016539831,0.8541666666666666,False
19.0,0.7011070012010666,0.8541666666666666,False
14.3,0.4782608756669581,0.9513888888888888,False
5.2,0.21666666666666667,0.8472222222222222,False
-0.0,-0.0,0.9722222222222222,True
4.4,0.18333333333333335,0.9027777777777778,False
6.1,0.39102563146381786,0.8541666666666666,False
6.5,0.11948529076617491,0.8611111111111112,False
11.7,0.26834863324466784,0.8263888888888888,False
2.4,0.03986710912929916,0.9444444444444444,False
0.8,0.032,0.9097222222222222,False
8.8,0.20370370010616692,0.9513888888888888,False
2.4,0.1304347853128762,0.9722222222222222,False
5.7,0.1732522715999396,0.8958333333333334,False
4.5,0.16423357892883717,0.9305555555555556,False
4.0,0.34482757486713095,0.9097222222222222,False
7.6,0.5135135068956129,0.8888888888888888,False
7.6,0.26760563739730453,0.8611111111111112,False
1.6,0.14814814553175776,0.9861111111111112,False
-0.0,-0.0,0.9861111111111112,True
3.2,0.1032258064516129,0.8819444444444444,False
2.4,0.05555555457440915,0.9444444444444444,False
8.1,0.3749999933772618,0.9722222222222222,False
10.6,0.3183183256113396,0.9375,False
4.0,0.1990049713475437,0.7847222222222222,False
0.8,0.030418251832976594,0.9652777777777778,False
0.8,0.021276596608125267,0.9791666666666666,False
4.8,0.08823529164271378,0.9166666666666666,False
11.0,0.5820105937576414,0.9722222222222222,False
10.6,0.32218843490515087,0.9375,False
9.0,0.6617646873203533,0.9444444444444444,False
-0.0,-0.0,0.9722222222222222,True
5.7,0.34756098369414595,0.9166666666666666,False
17.6,0.6874999897554519,0.9305555555555556,False
7.4,0.19170985213797978,0.9027777777777778,False
12.6,0.39498433074214934,0.9583333333333334,False
0.8,0.03669724899072381,0.9652777777777778,False
2.0,0.09950248567377185,0.9861111111111112,False
1.2,0.02941176525586755,0.8888888888888888,False
11.2,0.42424243037256226,0.7916666666666666,False
4.1,0.3416666666666666,0.9236111111111112,False
4.0,0.1923076993614967,0.9027777777777778,False
23.5,1.0042735206452968,0.8888888888888888,False
29.6,0.5815323990697835,0.8611111111111112,False
7.2,0.13846153846153847,0.8819444444444444,False
10.1,0.2274774696598407,0.8611111111111112,False
11.8,0.5989847483761881,0.9305555555555556,False
4.9,0.13031915422476725,0.9305555555555556,False
0.4,0.0196078435039117,0.9375,False
3.2,0.14678899596289524,0.8472222222222222,False
3.2,0.2285714285714286,0.9444444444444444,False
2.0,0.13888889256818804,0.9444444444444444,False
3.6,0.23684210823513469,0.9027777777777778,False
6.5,0.3532608768890397,0.9305555555555556,False
8.4,0.3620689536104875,0.8680555555555556,False
0.0,0.0,1.0,True
10.1,0.4633027685078881,0.8402777777777778,False
1.2,0.09374999860301615,0.9375,False
1.2,0.03458213180449358,0.9513888888888888,False
3.6,0.08823529576760265,0.9097222222222222,False
3.6,0.090909094412027,0.8888888888888888,False
1.6,0.037209302325581395,0.9236111111111112,False
2.4,0.10666666666666666,0.9305555555555556,False
3.2,0.1142857142857143,0.9722222222222222,False
0.4,0.00875273508363661,0.9652777777777778,False
10.2,0.3355263199997741,0.9097222222222222,False
20.3,1.6370968245566837,0.875,False
13.3,0.5428571428571429,0.8541666666666666,False
0.8,0.017857143161248194,0.8263888888888888,False
14.2,0.36787566221071794,0.9444444444444444,False
0.0,0.0,1.0,True
10.4,0.6046511359702206,0.9027777777777778,False
8.9,0.16481481481481483,0.8680555555555556,False
2.8,0.20588234716633214,0.8263888888888888,False
2.8,0.22580645855954257,0.9791666666666666,False
9.2,0.5000000103660254,0.8611111111111112,False
4.0,0.29411763880904596,0.9722222222222222,False
17.3,0.322160144398721,0.8819444444444444,False
8.0,0.10638298304062632,0.9305555555555556,False
1.6,0.04878048893952926,0.9027777777777778,False
2.8,0.09459459337550764,0.8611111111111112,False
8.5,0.2421652526927308,0.8263888888888888,False
14.2,0.3191011235955056,0.8333333333333334,False
10.6,0.2717948717948718,0.8888888888888888,False
1.2,0.018867924980977495,0.8958333333333334,False
17.2,1.048780512199879,0.8472222222222222,False
-0.0,-0.0,0.9583333333333334,True
0.4,0.016666666666666666,0.9722222222222222,False
19.5,1.127167679766514,0.7986111111111112,False
20.9,1.451388927337565,0.8055555555555556,False
1.6,0.04123711421292323,0.8888888888888888,False
15.1,0.43768115942028984,0.9722222222222222,False
2.4,0.09056603773584905,0.9722222222222222,False
2.0,0.10869565442739683,0.9444444444444444,False
0.0,0.0,0.9861111111111112,True
6.9,0.3920454460480984,0.8611111111111112,False
0.8,0.027972027598934208,0.9583333333333334,False
-0.0,-0.0,0.9305555555555556,True
2.0,0.14285714285714285,0.9861111111111112,False
4.1,0.23295454040539176,0.8194444444444444,False
8.8,0.2595870089646507,0.9375,False
12.2,0.592232998741798,0.9722222222222222,False
4.8,0.3243243201445976,0.9513888888888888,False
-0.0,-0.0,0.9444444444444444,True
1.2,0.08333333554091282,0.9375,False
4.8,0.2651933645766166,0.8680555555555556,False
2.4,0.07741935483870968,0.9861111111111112,False
0.8,0.035555555555555556,0.9375,False
6.5,0.28888888888888886,0.7986111111111112,False
9.6,0.17843866424048135,0.9305555555555556,False
3.2,0.18604650337545248,0.9583333333333334,False
8.9,0.3090277859642184,0.9166666666666666,False
10.4,0.4814814729782127,0.9166666666666666,False
6.9,0.17968749285986055,0.9097222222222222,False
9.8,0.5536722925187325,0.8680555555555556,False
10.1,0.4549549393196814,0.8958333333333334,False
6.1,0.25630252922450886,0.875,False
8.5,0.17418033059198865,0.9305555555555556,False
2.0,0.14705881940452298,0.9375,False
12.9,0.32741115483274685,0.8541666666666666,False
0.4,0.007407407407407408,0.9722222222222222,False
4.8,0.2711864289887669,0.8611111111111112,False
3.2,0.18604650337545248,0.875,False
1.2,0.0397350983339247,0.8263888888888888,False
17.2,0.7226890987969758,0.9236111111111112,False
14.3,0.33806147181845,0.9375,False
1.6,0.058394161396919886,0.9791666666666666,False
25.2,1.3333333602447783,0.8611111111111112,False
2.4,0.04347826026863623,0.9305555555555556,False
4.8,0.2790697550631787,0.9375,False
-0.0,-0.0,0.9722222222222222,True
13.6,0.6267280885642588,0.8819444444444444,False
